Merchant,Merchant Country,Destination Country,Shipping Service,Order Id,Orders Count,Parcels Count,Reconciliation Weight Source,Order Date,Currency,Shipping Revenue,Shipping Cost,Shipping Returns Costs,Revenue Weight Kg,Costing Weight Kg,,
Merchant A,France,France,Carrier A,10000001709,1,1,Calculated,15/05/2024,EUR, 2.94 , 1.47 , -   ,0.20,0.20,,
Merchant A,France,France,Carrier A,10000001597,1,1,Calculated,15/05/2024,EUR, 3.33 , 1.67 , -   ,0.44,0.44,,
Merchant A,France,Spain,Carrier F,10000006348,1,1,Invoice,15/05/2024,EUR, 2.25 , 2.09 , -   ,0.22,0.22,,
Merchant A,France,Italy,Carrier F,10000005666,1,1,Invoice,15/05/2024,EUR, 3.88 , 3.60 , -   ,0.56,0.56,,
Merchant A,France,France,Carrier A,10000001705,1,1,Calculated,15/05/2024,EUR, 2.94 , 1.47 , -   ,0.20,0.20,,
Merchant A,France,France,Carrier A,10000001605,1,1,Calculated,15/05/2024,EUR, 3.33 , 1.67 , -   ,0.42,0.42,,
Merchant A,France,France,Carrier A,10000001643,1,1,Calculated,15/05/2024,EUR, 3.33 , 1.67 , -   ,0.28,0.28,,
Merchant A,France,France,Carrier A,10000001641,1,1,Calculated,15/05/2024,EUR, 2.94 , 1.47 , -   ,0.25,0.25,,
Merchant A,France,Ireland (Republic of),Carrier B,10000004385,1,1,Invoice,15/05/2024,EUR, 8.97 , 5.73 , -   ,1.00,1.00,,
Merchant A,France,Germany,Carrier F,10000005153,1,1,Invoice,15/05/2024,EUR, 2.42 , 2.25 , -   ,0.14,0.14,,
Merchant A,France,Belgium,Carrier B,10000004203,1,1,Invoice,15/05/2024,EUR, 6.80 , 5.43 , -   ,1.00,1.00,,
Merchant A,France,France,Carrier A,10000001639,1,1,Calculated,15/05/2024,EUR, 2.94 , 1.47 , -   ,0.25,0.25,,
Merchant A,France,Ireland (Republic of),Carrier F,10000005405,1,1,Invoice,15/05/2024,EUR, 5.47 , 5.05 , -   ,0.44,0.44,,
Merchant A,France,Belgium,Carrier F,10000004760,1,1,Invoice,15/05/2024,EUR, 3.15 , 2.92 , -   ,0.50,0.50,,
Merchant A,France,France,Carrier A,10000001621,1,1,Calculated,15/05/2024,EUR, 2.94 , 1.47 , -   ,0.25,0.25,,
Merchant A,France,France,Carrier A,10000001607,1,1,Calculated,15/05/2024,EUR, 3.33 , 1.67 , -   ,0.42,0.42,,
Merchant A,France,Portugal,Carrier F,10000006151,1,1,Invoice,15/05/2024,EUR, 2.93 , 2.71 , -   ,0.44,0.44,,
Merchant A,France,France,Carrier A,10000001651,1,1,Calculated,15/05/2024,EUR, 2.94 , 1.47 , -   ,0.25,0.25,,
Merchant A,France,France,Carrier A,10000001704,1,1,Calculated,15/05/2024,EUR, 2.94 , 1.47 , -   ,0.25,0.25,,
Merchant A,France,France,Carrier A,10000001576,1,1,Calculated,15/05/2024,EUR, 3.33 , 1.67 , -   ,0.42,0.42,,
Merchant A,France,France,Carrier A,10000001693,1,1,Calculated,15/05/2024,EUR, 2.94 , 1.47 , -   ,0.12,0.12,,
Merchant A,France,France,Carrier A,10000001570,1,1,Calculated,15/05/2024,EUR, 3.68 , 1.84 , -   ,0.70,0.70,,
Merchant A,France,Ireland (Republic of),Carrier F,10000005406,1,1,Invoice,15/05/2024,EUR, 5.47 , 5.05 , -   ,0.36,0.36,,
Merchant A,France,Belgium,Carrier B,10000004204,1,1,Invoice,15/05/2024,EUR, 6.80 , 5.43 , -   ,2.00,2.00,,
Merchant A,France,France,Carrier A,10000001710,1,1,Calculated,15/05/2024,EUR, 2.94 , 1.47 , -   ,0.12,0.12,,
Merchant A,France,France,Carrier A,10000001670,1,1,Calculated,15/05/2024,EUR, 3.33 , 1.67 , -   ,0.42,0.42,,
Merchant A,France,France,Carrier A,10000001580,1,1,Calculated,15/05/2024,EUR, 3.68 , 1.84 , -   ,0.55,0.55,,
Merchant A,France,Belgium,Carrier F,10000004764,1,1,Invoice,15/05/2024,EUR, 3.15 , 2.92 , -   ,0.36,0.36,,
Merchant A,France,France,Carrier A,10000001635,1,1,Calculated,15/05/2024,EUR, 2.94 , 1.47 , -   ,0.25,0.25,,
Merchant A,France,France,Carrier A,10000001574,1,1,Calculated,15/05/2024,EUR, 2.94 , 1.47 , -   ,0.25,0.25,,
Merchant B,United Kingdom,France,Carrier B,10000007308RA,1,1,Daily,15/05/2024,GBP, 4.66 , 4.79 , -   ,7.14,8.00,,
Merchant B,United Kingdom,France,Carrier F,10000013470RA,1,1,Scan,15/05/2024,GBP, 2.93 , 2.62 , -   ,1.38,1.38,,
Merchant B,United Kingdom,Austria,Carrier F,10000011822RA,1,1,Scan,15/05/2024,GBP, 3.51 , 3.25 , -   ,3.38,3.38,,
Merchant B,United Kingdom,France,Carrier F,10000013464RA,1,1,Scan,15/05/2024,GBP, 3.35 , 3.01 , -   ,1.86,1.88,,
Merchant B,United Kingdom,France,Carrier F,10000013460RA,1,1,Scan,15/05/2024,GBP, 2.93 , 2.57 , -   ,1.32,1.32,,
Merchant B,United Kingdom,France,Carrier D,10000010694RA,1,1,Scan,15/05/2024,GBP, 4.48 , 3.87 , -   ,3.22,3.22,,
Merchant B,United Kingdom,France,Carrier F,10000013440,1,1,Scan,15/05/2024,GBP, 2.93 , 2.68 , -   ,1.46,1.46,,
Merchant B,United Kingdom,France,Carrier D,10000010664,1,1,Scan,15/05/2024,GBP, 4.05 , 3.46 , -   ,2.28,2.28,,
Merchant B,United Kingdom,France,Carrier B,10000007309,1,1,Invoice,15/05/2024,GBP, 4.66 , 4.67 , -   ,12.00,12.00,,
Merchant B,United Kingdom,Latvia,Carrier B,10000008076,1,1,Daily,15/05/2024,GBP, 7.21 , 6.55 , -   ,4.63,5.00,,
Merchant B,United Kingdom,Germany,Carrier F,10000014414,1,1,Scan,15/05/2024,GBP, 3.06 , 3.18 , -   ,5.62,5.64,,
Merchant B,United Kingdom,Belgium,Carrier F,10000012127,1,1,Scan,15/05/2024,GBP, 2.74 , 2.54 , -   ,1.04,1.04,,
Merchant B,United Kingdom,Spain,Carrier F,10000016186,1,1,Scan,15/05/2024,GBP, 2.40 , 2.20 , -   ,1.42,1.42,,
Merchant B,United Kingdom,Sweden,Carrier D,10000011750,1,1,Scan,15/05/2024,GBP, 4.61 , 3.35 , -   ,1.20,1.19,,
Merchant B,United Kingdom,France,Carrier B,10000007331,1,1,Daily,15/05/2024,GBP, 4.66 , 4.79 , -   ,5.54,6.00,,
Merchant B,United Kingdom,Denmark,Carrier D,10000009843,1,1,Scan,15/05/2024,GBP, 3.44 , 3.40 , -   ,0.86,0.86,,
Merchant B,United Kingdom,Italy,Carrier D,10000011538,1,1,Scan,15/05/2024,GBP, 5.29 , 4.20 , -   ,1.62,1.63,,
Merchant B,United Kingdom,Austria,Carrier F,10000011824,1,1,Scan,15/05/2024,GBP, 3.51 , 3.25 , -   ,2.36,2.36,,
Merchant B,United Kingdom,Netherlands,Carrier F,10000015070,1,1,Scan,15/05/2024,GBP, 2.65 , 2.29 , -   ,0.38,0.38,,
Merchant B,United Kingdom,France,Carrier D,10000010671,1,1,Scan,15/05/2024,GBP, 4.48 , 3.87 , -   ,3.02,3.02,,
Merchant B,United Kingdom,France,Carrier B,10000007307,1,1,Invoice,15/05/2024,GBP, 4.66 , 4.67 , -   ,25.00,25.00,,
Merchant B,United Kingdom,Spain,Carrier F,10000016194,1,1,Scan,15/05/2024,GBP, 4.27 , 5.13 , -   ,7.14,7.16,,
Merchant B,United Kingdom,Poland,Carrier F,10000015804,1,1,Scan,15/05/2024,GBP, 4.60 , 4.26 , -   ,3.76,3.76,,
Merchant B,United Kingdom,France,Carrier D,10000010680,1,1,Scan,15/05/2024,GBP, 5.05 , 4.39 , -   ,4.62,4.62,,
Merchant B,United Kingdom,Austria,Carrier F,10000011821,1,1,Scan,15/05/2024,GBP, 3.51 , 3.25 , -   ,3.12,3.12,,
Merchant B,United Kingdom,Portugal,Carrier C,10000009503,1,1,Invoice,15/05/2024,GBP, 4.74 , 3.87 , -   ,3.00,3.00,,
Merchant B,United Kingdom,France,Carrier D,10000010679,1,1,Scan,15/05/2024,GBP, 4.04 , 3.46 , -   ,2.22,2.23,,
Merchant B,United Kingdom,France,Carrier B,10000007314,1,1,Invoice,15/05/2024,GBP, 4.66 , 4.67 , -   ,17.00,17.00,,
Merchant B,United Kingdom,France,Carrier B,10000007320,1,1,Daily,15/05/2024,GBP, 4.66 , 4.79 , -   ,13.55,14.00,,
Merchant B,United Kingdom,France,Carrier C,10000008626,1,1,Invoice,15/05/2024,GBP, 3.62 , 3.13 , -   ,3.00,3.00,,
Merchant B,United Kingdom,Netherlands,Carrier F,10000015076,1,1,Scan,15/05/2024,GBP, 2.65 , 2.46 , -   ,2.84,2.84,,
Merchant B,United Kingdom,Netherlands,Carrier F,10000015064,1,1,Scan,15/05/2024,GBP, 2.65 , 1.73 , -   ,1.08,0.12,,
Merchant B,United Kingdom,France,Carrier F,10000013456,1,1,Scan,15/05/2024,GBP, 2.51 , 2.32 , -   ,1.00,1.00,,
Merchant B,United Kingdom,France,Carrier F,10000013471,1,1,Scan,15/05/2024,GBP, 2.93 , 2.66 , -   ,1.44,1.44,,
Merchant B,United Kingdom,France,Carrier F,10000013447,1,1,Scan,15/05/2024,GBP, 2.09 , 1.98 , -   ,0.38,0.56,,
Merchant B,United Kingdom,France,Carrier B,10000007328,1,1,Daily,15/05/2024,GBP, 4.66 , 4.79 , -   ,9.79,10.00,,
Merchant B,United Kingdom,Netherlands,Carrier F,10000015074,1,1,Scan,15/05/2024,GBP, 2.65 , 2.46 , -   ,1.08,1.08,,
Merchant B,United Kingdom,Netherlands,Carrier F,10000015073,1,1,Scan,15/05/2024,GBP, 2.65 , 2.46 , -   ,3.36,3.36,,
Merchant B,United Kingdom,Estonia,Carrier B,10000006759,1,2,Daily,15/05/2024,GBP, 15.57 , 13.99 , -   ,3.93,35.00,,
Merchant B,United Kingdom,France,Carrier D,10000010688,1,1,Scan,15/05/2024,GBP, 4.04 , 3.46 , -   ,2.12,2.11,,
Merchant B,United Kingdom,Germany,Carrier F,10000014412,1,1,Calculated,15/05/2024,GBP, 2.64 , 2.89 , -   ,3.35,4.42,,
Merchant B,United Kingdom,Netherlands,Carrier F,10000015082,1,1,Scan,15/05/2024,GBP, 2.65 , 2.46 , -   ,1.26,1.26,,
Merchant B,United Kingdom,France,Carrier B,10000007324,1,1,Invoice,15/05/2024,GBP, 4.66 , 4.67 , -   ,8.00,8.00,,
Merchant B,United Kingdom,Czech Republic,Carrier C,10000008221,1,1,Invoice,15/05/2024,GBP, 3.63 , 2.97 , -   ,3.00,3.00,,
Merchant B,United Kingdom,France,Carrier B,10000007306,1,1,Daily,15/05/2024,GBP, 4.66 , 4.79 , -   ,21.13,22.00,,
Merchant B,United Kingdom,Sweden,Carrier C,10000009636,1,1,Invoice,15/05/2024,GBP, 5.00 , 4.44 , -   ,3.00,3.00,,
Merchant B,United Kingdom,France,Carrier D,10000010698,1,1,Scan,15/05/2024,GBP, 5.05 , 4.39 , -   ,4.26,4.25,,
Merchant B,United Kingdom,Germany,Carrier F,10000014419,1,1,Calculated,15/05/2024,GBP, 2.21 , 1.92 , -   ,1.65,1.34,,
Merchant B,United Kingdom,France,Carrier D,10000010692,1,1,Scan,15/05/2024,GBP, 4.04 , 3.46 , -   ,2.44,2.44,,
Merchant B,United Kingdom,France,Carrier D,10000010695,1,1,Scan,15/05/2024,GBP, 4.04 , 3.46 , -   ,2.20,2.20,,
Merchant B,United Kingdom,France,Carrier C,10000008631,1,1,Invoice,15/05/2024,GBP, 4.08 , 3.53 , -   ,6.00,6.00,,
Merchant B,United Kingdom,France,Carrier B,10000007330,1,1,Invoice,15/05/2024,GBP, 4.66 , 4.67 , -   ,29.00,29.00,,
Merchant B,United Kingdom,Germany,Carrier F,10000014418,1,1,Calculated,15/05/2024,GBP, 2.11 , 1.90 , -   ,1.40,1.26,,
Merchant B,United Kingdom,France,Carrier B,10000007304,1,1,Daily,15/05/2024,GBP, 4.66 , 4.79 , -   ,12.07,13.00,,
Merchant B,United Kingdom,France,Carrier B,10000007333,1,1,Invoice,15/05/2024,GBP, 4.66 , 4.67 , -   ,7.00,7.00,,
Merchant B,United Kingdom,France,Carrier D,10000010687,1,1,Scan,15/05/2024,GBP, 4.48 , 3.87 , -   ,3.62,3.63,,
Merchant B,United Kingdom,Portugal,Carrier C,10000009506,1,1,Invoice,15/05/2024,GBP, 4.74 , 3.87 , -   ,3.00,3.00,,
Merchant B,United Kingdom,France,Carrier D,10000010673,1,1,Scan,15/05/2024,GBP, 4.04 , 3.46 , -   ,2.28,2.28,,
Merchant B,United Kingdom,France,Carrier F,10000013462,1,1,Calculated,15/05/2024,GBP, 2.29 , 2.06 , -   ,0.75,0.66,,
Merchant B,United Kingdom,France,Carrier C,10000008634,1,1,Invoice,15/05/2024,GBP, 4.08 , 3.53 , -   ,5.00,5.00,,
Merchant B,United Kingdom,Latvia,Carrier C,10000009039,1,1,Invoice,15/05/2024,GBP, 4.66 , 4.14 , -   ,3.00,3.00,,
Merchant B,United Kingdom,France,Carrier F,10000013437,1,1,Scan,15/05/2024,GBP, 2.93 , 2.48 , -   ,1.20,1.20,,
Merchant B,United Kingdom,France,Carrier F,10000013457,1,1,Scan,15/05/2024,GBP, 2.51 , 2.27 , -   ,0.94,0.94,,
Merchant B,United Kingdom,France,Carrier B,10000007319,1,1,Invoice,15/05/2024,GBP, 4.66 , 4.67 , -   ,8.00,8.00,,
Merchant B,United Kingdom,Germany,Carrier F,10000014420,1,1,Calculated,15/05/2024,GBP, 2.00 , 1.89 , -   ,1.00,1.20,,
Merchant B,United Kingdom,France,Carrier B,10000007310,1,1,Invoice,15/05/2024,GBP, 4.66 , 4.67 , -   ,11.00,11.00,,
Merchant B,United Kingdom,Belgium,Carrier D,10000009769,1,1,Scan,15/05/2024,GBP, 2.38 , 2.22 , -   ,0.72,0.73,,
Merchant B,United Kingdom,Hungary,Carrier F,10000014675,1,1,Scan,15/05/2024,GBP, 4.04 , 3.75 , -   ,5.06,5.06,,
Merchant B,United Kingdom,France,Carrier B,10000007303,1,1,Daily,15/05/2024,GBP, 4.66 , 4.79 , -   ,12.22,13.00,,
Merchant B,United Kingdom,Denmark,Carrier F,10000012579,1,1,Scan,15/05/2024,GBP, 5.16 , 4.79 , -   ,2.48,2.48,,
Merchant B,United Kingdom,Portugal,Carrier F,10000015862,1,1,Scan,15/05/2024,GBP, 4.98 , 4.61 , -   ,5.44,5.44,,
Merchant B,United Kingdom,Netherlands,Carrier F,10000015072,1,1,Scan,15/05/2024,GBP, 2.65 , 2.46 , -   ,0.90,0.90,,
Merchant B,United Kingdom,Latvia,Carrier C,10000009037,1,1,Invoice,15/05/2024,GBP, 4.42 , 3.83 , -   ,2.00,2.00,,
Merchant B,United Kingdom,France,Carrier D,10000010705,1,1,Scan,15/05/2024,GBP, 4.04 , 3.46 , -   ,2.12,2.13,,
Merchant B,United Kingdom,France,Carrier F,10000013449,1,1,Scan,15/05/2024,GBP, 2.93 , 2.68 , -   ,1.46,1.46,,
Merchant B,United Kingdom,Germany,Carrier F,10000014408,1,1,Calculated,15/05/2024,GBP, 2.42 , 2.25 , -   ,2.90,2.32,,
Merchant B,United Kingdom,France,Carrier F,10000013441,1,1,Scan,15/05/2024,GBP, 3.35 , 2.99 , -   ,1.86,1.86,,
Merchant B,United Kingdom,Lithuania,Carrier C,10000009279,1,2,Invoice,15/05/2024,GBP, 13.33 , 10.50 , -   ,24.00,24.00,,
Merchant B,United Kingdom,Belgium,Carrier F,10000012130,1,1,Scan,15/05/2024,GBP, 2.74 , 2.54 , -   ,1.76,1.76,,
Merchant B,United Kingdom,France,Carrier B,10000007305,1,1,Invoice,15/05/2024,GBP, 4.66 , 4.67 , -   ,6.00,6.00,,
Merchant B,United Kingdom,Spain,Carrier F,10000016195,1,1,Scan,15/05/2024,GBP, 2.54 , 2.29 , -   ,1.74,1.74,,
Merchant B,United Kingdom,Portugal,Carrier C,10000009502,1,1,Invoice,15/05/2024,GBP, 4.72 , 4.08 , -   ,4.00,4.00,,
Merchant B,United Kingdom,France,Carrier D,10000010712,1,1,Scan,15/05/2024,GBP, 4.48 , 3.87 , -   ,3.94,3.93,,
Merchant B,United Kingdom,France,Carrier D,10000010683,1,1,Scan,15/05/2024,GBP, 4.04 , 3.46 , -   ,2.38,2.38,,
Merchant B,United Kingdom,France,Carrier F,10000013454,1,1,Scan,15/05/2024,GBP, 2.93 , 2.51 , -   ,1.24,1.24,,
Merchant B,United Kingdom,Latvia,Carrier C,10000009033,1,1,Invoice,15/05/2024,GBP, 4.96 , 4.29 , -   ,10.00,10.00,,
Merchant B,United Kingdom,Germany,Carrier F,10000014411,1,1,Calculated,15/05/2024,GBP, 2.64 , 2.34 , -   ,3.30,2.76,,
Merchant B,United Kingdom,France,Carrier D,10000010678,1,1,Scan,15/05/2024,GBP, 3.58 , 2.98 , -   ,1.02,1.03,,
Merchant B,United Kingdom,France,Carrier D,10000010711,1,1,Scan,15/05/2024,GBP, 4.48 , 3.87 , -   ,3.36,3.35,,
Merchant B,United Kingdom,France,Carrier B,10000007321,1,1,Daily,15/05/2024,GBP, 4.66 , 4.79 , -   ,6.34,7.00,,
Merchant B,United Kingdom,France,Carrier C,10000008640,1,1,Invoice,15/05/2024,GBP, 3.62 , 3.13 , -   ,3.00,3.00,,
Merchant B,United Kingdom,France,Carrier D,10000010670,1,1,Scan,15/05/2024,GBP, 4.04 , 3.46 , -   ,2.22,2.22,,
Merchant B,United Kingdom,France,Carrier D,10000010676,1,1,Scan,15/05/2024,GBP, 3.69 , 3.09 , -   ,1.54,1.55,,
Merchant B,United Kingdom,France,Carrier C,10000008636,1,1,Invoice,15/05/2024,GBP, 3.62 , 3.13 , -   ,3.00,3.00,,
Merchant B,United Kingdom,France,Carrier D,10000010704,1,1,Scan,15/05/2024,GBP, 4.04 , 3.46 , -   ,2.42,2.42,,
Merchant B,United Kingdom,Belgium,Carrier F,10000012132,1,1,Scan,15/05/2024,GBP, 2.74 , 2.54 , -   ,4.12,4.12,,
Merchant B,United Kingdom,Denmark,Carrier F,10000012576,1,1,Scan,15/05/2024,GBP, 5.17 , 4.79 , -   ,5.04,5.04,,
Merchant B,United Kingdom,France,Carrier C,10000008639,1,1,Invoice,15/05/2024,GBP, 3.62 , 3.13 , -   ,3.00,3.00,,
Merchant B,United Kingdom,France,Carrier B,10000007316,1,1,Invoice,15/05/2024,GBP, 4.66 , 4.67 , -   ,5.00,5.00,,
Merchant B,United Kingdom,Cyprus,Carrier E,10000011796,1,1,Scan,15/05/2024,GBP, 5.62 , 6.36 , -   ,0.32,0.76,,
Merchant B,United Kingdom,Belgium,Carrier F,10000012117,1,1,Scan,15/05/2024,GBP, 2.74 , 2.54 , -   ,3.30,3.30,,
Merchant B,United Kingdom,Bulgaria,Carrier B,10000006557,1,1,Daily,15/05/2024,GBP, 7.18 , 7.00 , -   ,7.78,8.00,,
Merchant B,United Kingdom,Lithuania,Carrier C,10000009281,1,1,Invoice,15/05/2024,GBP, 3.92 , 3.49 , -   ,2.00,2.00,,
Merchant B,United Kingdom,France,Carrier B,10000007336,1,1,Invoice,15/05/2024,GBP, 4.66 , 4.67 , -   ,6.00,6.00,,
Merchant B,United Kingdom,France,Carrier D,10000010703,1,1,Scan,15/05/2024,GBP, 3.69 , 3.09 , -   ,1.60,1.59,,
Merchant B,United Kingdom,Germany,Carrier F,10000014407,1,1,Calculated,15/05/2024,GBP, 2.42 , 2.54 , -   ,3.00,3.16,,
Merchant B,United Kingdom,France,Carrier D,10000010697,1,1,Scan,15/05/2024,GBP, 4.04 , 3.46 , -   ,2.90,2.91,,
Merchant B,United Kingdom,Austria,Carrier D,10000009731,1,1,Scan,15/05/2024,GBP, 2.78 , 2.50 , -   ,1.36,1.37,,
Merchant B,United Kingdom,France,Carrier C,10000008629,1,1,Invoice,15/05/2024,GBP, 3.62 , 3.13 , -   ,3.00,3.00,,
Merchant B,United Kingdom,France,Carrier B,10000007332,1,1,Daily,15/05/2024,GBP, 4.66 , 4.79 , -   ,9.51,10.00,,
Merchant B,United Kingdom,France,Carrier C,10000008638,1,1,Invoice,15/05/2024,GBP, 3.62 , 3.13 , -   ,3.00,3.00,,
Merchant B,United Kingdom,France,Carrier F,10000013446,1,1,Scan,15/05/2024,GBP, 2.29 , 2.09 , -   ,0.58,0.70,,
Merchant B,United Kingdom,Denmark,Carrier C,10000008311,1,1,Invoice,15/05/2024,GBP, 6.14 , 3.77 , -   ,4.00,4.00,,
Merchant B,United Kingdom,France,Carrier F,10000013455,1,1,Scan,15/05/2024,GBP, 2.93 , 2.65 , -   ,1.42,1.42,,
Merchant B,United Kingdom,France,Carrier D,10000010700,1,1,Scan,15/05/2024,GBP, 3.69 , 3.09 , -   ,1.74,1.73,,
Merchant B,United Kingdom,France,Carrier D,10000010684,1,1,Scan,15/05/2024,GBP, 4.04 , 3.46 , -   ,2.78,2.77,,
Merchant B,United Kingdom,Austria,Carrier F,10000011820,1,1,Scan,15/05/2024,GBP, 3.51 , 3.25 , -   ,5.88,5.88,,
Merchant B,United Kingdom,Latvia,Carrier D,10000011603,1,1,Scan,15/05/2024,GBP, 3.96 , 4.45 , -   ,1.46,1.46,,
Merchant B,United Kingdom,France,Carrier D,10000010691,1,1,Scan,15/05/2024,GBP, 3.58 , 3.03 , -   ,1.38,1.39,,
Merchant B,United Kingdom,Belgium,Carrier F,10000012123,1,1,Scan,15/05/2024,GBP, 2.74 , 2.54 , -   ,6.36,6.78,,
Merchant B,United Kingdom,France,Carrier D,10000010674,1,1,Scan,15/05/2024,GBP, 4.04 , 3.46 , -   ,2.14,2.15,,
Merchant B,United Kingdom,France,Carrier D,10000010672,1,1,Scan,15/05/2024,GBP, 3.69 , 3.14 , -   ,1.84,1.83,,
Merchant B,United Kingdom,France,Carrier F,10000013452,1,1,Scan,15/05/2024,GBP, 3.35 , 3.09 , -   ,1.96,1.98,,
Merchant B,United Kingdom,Germany,Carrier F,10000014410,1,1,Calculated,15/05/2024,GBP, 2.11 , 1.92 , -   ,1.30,1.34,,
Merchant B,United Kingdom,Latvia,Carrier C,10000009031,1,1,Invoice,15/05/2024,GBP, 4.96 , 4.29 , -   ,4.00,4.00,,
Merchant B,United Kingdom,France,Carrier F,10000013442,1,1,Scan,15/05/2024,GBP, 2.29 , 1.96 , -   ,0.54,0.54,,
Merchant B,United Kingdom,Denmark,Carrier C,10000008309,1,1,Invoice,15/05/2024,GBP, 4.61 , 3.77 , -   ,3.00,3.00,,
Merchant B,United Kingdom,Denmark,Carrier C,10000008308,1,1,Invoice,15/05/2024,GBP, 4.61 , 3.77 , -   ,2.00,2.00,,
Merchant B,United Kingdom,Netherlands,Carrier F,10000015061,1,1,Scan,15/05/2024,GBP, 2.65 , 2.46 , -   ,3.00,3.00,,
Merchant B,United Kingdom,Germany,Carrier F,10000014415,1,1,Calculated,15/05/2024,GBP, 2.11 , 1.92 , -   ,1.50,1.30,,
Merchant B,United Kingdom,Sweden,Carrier D,10000011749,1,1,Scan,15/05/2024,GBP, 2.66 , 2.48 , -   ,0.44,0.44,,
Merchant B,United Kingdom,Finland,Carrier F,10000012709,1,1,Scan,15/05/2024,GBP, 5.60 , 5.19 , -   ,2.10,2.10,,
Merchant B,United Kingdom,Spain,Carrier F,10000016190,1,1,Scan,15/05/2024,GBP, 2.25 , 2.03 , -   ,0.78,0.78,,
Merchant B,United Kingdom,France,Carrier D,10000010675,1,1,Scan,15/05/2024,GBP, 4.04 , 3.46 , -   ,2.66,2.67,,
Merchant B,United Kingdom,Spain,Carrier C,10000009573,1,1,Invoice,15/05/2024,GBP, 7.25 , 5.41 , -   ,20.00,20.00,,
Merchant B,United Kingdom,France,Carrier F,10000013438,1,1,Calculated,15/05/2024,GBP, 2.93 , 2.54 , -   ,1.35,1.28,,
Merchant B,United Kingdom,France,Carrier D,10000010663,1,1,Scan,15/05/2024,GBP, 4.48 , 3.87 , -   ,3.32,3.31,,
Merchant B,United Kingdom,Germany,Carrier F,10000014417,1,1,Calculated,15/05/2024,GBP, 2.00 , 1.77 , -   ,0.80,0.58,,
Merchant B,United Kingdom,Belgium,Carrier F,10000012121,1,1,Scan,15/05/2024,GBP, 2.74 , 2.54 , -   ,1.58,1.58,,
Merchant B,United Kingdom,Netherlands,Carrier F,10000015078,1,1,Scan,15/05/2024,GBP, 2.65 , 2.46 , -   ,7.02,7.02,,
Merchant B,United Kingdom,France,Carrier D,10000010696,1,1,Scan,15/05/2024,GBP, 5.05 , 4.39 , -   ,4.04,4.04,,
Merchant B,United Kingdom,France,Carrier B,10000007329,1,1,Daily,15/05/2024,GBP, 4.66 , 4.79 , -   ,9.10,10.00,,
Merchant B,United Kingdom,France,Carrier B,10000007335,1,1,Invoice,15/05/2024,GBP, 4.66 , 4.67 , -   ,10.00,10.00,,
Merchant B,United Kingdom,France,Carrier D,10000010689,1,1,Scan,15/05/2024,GBP, 3.69 , 3.09 , -   ,1.52,1.52,,
Merchant B,United Kingdom,Lithuania,Carrier C,10000009278,1,1,Invoice,15/05/2024,GBP, 3.92 , 3.49 , -   ,2.00,2.00,,
Merchant B,United Kingdom,Italy,Carrier B,10000007946,1,1,Daily,15/05/2024,GBP, 7.21 , 6.55 , -   ,7.70,8.00,,
Merchant B,United Kingdom,France,Carrier C,10000008635,1,1,Invoice,15/05/2024,GBP, 3.62 , 3.13 , -   ,3.00,3.00,,
Merchant B,United Kingdom,Lithuania,Carrier C,10000009277,1,1,Invoice,15/05/2024,GBP, 4.29 , 3.71 , -   ,3.00,3.00,,
Merchant B,United Kingdom,France,Carrier F,10000013458,1,1,Scan,15/05/2024,GBP, 2.09 , 1.87 , -   ,0.42,0.42,,
Merchant B,United Kingdom,France,Carrier D,10000010707,1,1,Scan,15/05/2024,GBP, 4.48 , 3.87 , -   ,3.58,3.58,,
Merchant B,United Kingdom,France,Carrier B,10000007300,1,1,Invoice,15/05/2024,GBP, 4.67 , 4.67 , -   ,8.00,8.00,,
Merchant B,United Kingdom,France,Carrier D,10000010690,1,1,Scan,15/05/2024,GBP, 5.05 , 4.39 , -   ,4.30,4.30,,
Merchant B,United Kingdom,Spain,Carrier F,10000016191,1,1,Scan,15/05/2024,GBP, 2.40 , 2.20 , -   ,1.40,1.40,,
Merchant B,United Kingdom,Netherlands,Carrier F,10000015062,1,1,Scan,15/05/2024,GBP, 2.65 , 2.46 , -   ,3.86,3.86,,
Merchant B,United Kingdom,Netherlands,Carrier F,10000015071,1,1,Scan,15/05/2024,GBP, 2.65 , 2.46 , -   ,1.58,1.58,,
Merchant B,United Kingdom,France,Carrier D,10000010685,1,1,Scan,15/05/2024,GBP, 5.05 , 4.39 , -   ,4.06,4.05,,
Merchant B,United Kingdom,Portugal,Carrier C,10000009505,1,1,Invoice,15/05/2024,GBP, 4.72 , 4.08 , -   ,5.00,5.00,,
Merchant B,United Kingdom,France,Carrier D,10000010682,1,1,Scan,15/05/2024,GBP, 3.58 , 2.98 , -   ,1.12,1.11,,
Merchant B,United Kingdom,Cyprus,Carrier E,10000011795,1,1,Daily,15/05/2024,GBP, 5.62 , 4.59 , -   ,0.15,0.15,,
Merchant B,United Kingdom,Germany,Carrier F,10000014422,1,1,Calculated,15/05/2024,GBP, 2.11 , 1.84 , -   ,1.05,0.94,,
Merchant B,United Kingdom,France,Carrier F,10000013465,1,1,Scan,15/05/2024,GBP, 2.93 , 2.51 , -   ,1.24,1.24,,
Merchant B,United Kingdom,Lithuania,Carrier C,10000009283,1,1,Invoice,15/05/2024,GBP, 3.92 , 3.49 , -   ,3.00,3.00,,
